run_id,day,drone_id,flower_id,x,y,pollinated_at
stage16_20260603_193453,6,1,100005,1.315,3.826,2026-06-03 20:25:54
stage16_20260603_193453,6,0,100015,3.146,7.55,2026-06-03 20:25:57
stage16_20260603_193453,6,1,100077,0.795,2.924,2026-06-03 20:26:13
stage16_20260603_193453,6,0,100006,0.688,5.695,2026-06-03 20:26:13
stage16_20260603_193453,6,0,100020,2.814,2.757,2026-06-03 20:26:30
stage16_20260603_193453,6,1,100016,2.89,7.976,2026-06-03 20:26:32
stage16_20260603_193453,6,0,100021,3.49,2.62,2026-06-03 20:26:44
stage16_20260603_193453,6,1,100014,3.488,8.918,2026-06-03 20:26:51
stage16_20260603_193453,6,0,100004,1.157,1.996,2026-06-03 20:27:07
stage16_20260603_193453,6,1,100027,4.55,10.225,2026-06-03 20:27:50
stage16_20260603_193453,6,0,100081,6.214,7.237,2026-06-03 20:28:25
stage16_20260603_193453,6,1,100008,2.205,10.798,2026-06-03 20:28:38
stage16_20260603_193453,6,0,200046,8.849,8.025,2026-06-03 20:28:41
stage16_20260603_193453,6,0,200028,10.315,6.885,2026-06-03 20:28:57
stage16_20260603_193453,6,1,100009,2.245,12.947,2026-06-03 20:29:02
stage16_20260603_193453,6,0,200038,11.48,6.436,2026-06-03 20:29:12
stage16_20260603_193453,6,1,100073,3.04,13.633,2026-06-03 20:29:30
stage16_20260603_193453,6,0,200037,12.273,7.565,2026-06-03 20:29:38
stage16_20260603_193453,6,0,200042,13.347,9.26,2026-06-03 20:29:58
stage16_20260603_193453,6,1,200078,8.208,11.999,2026-06-03 20:30:41
stage16_20260603_193453,6,1,200030,8.784,11.26,2026-06-03 20:30:56
stage16_20260603_193453,6,1,200032,9.597,13.591,2026-06-03 20:31:11
stage16_20260603_193453,6,1,200085,8.647,13.946,2026-06-03 20:31:28
stage16_20260603_193453,6,1,200033,11.515,13.747,2026-06-03 20:31:48
stage16_20260603_193453,6,1,200100,13.65,12.235,2026-06-03 20:32:08
stage16_20260603_193453,6,1,200043,13.426,11.089,2026-06-03 20:32:26
stage16_20260603_193453,6,1,200035,12.228,11.176,2026-06-03 20:32:44
stage16_20260603_193453,6,1,200036,12.091,9.041,2026-06-03 20:36:01
stage16_20260603_193453,6,0,200039,12.139,4.459,2026-06-03 20:36:19
stage16_20260603_193453,6,1,200130,11.362,8.98,2026-06-03 20:36:22
stage16_20260603_193453,6,0,200026,9.829,4.789,2026-06-03 20:37:00
stage16_20260603_193453,6,1,200065,12.678,5.881,2026-06-03 20:37:44
stage16_20260603_193453,6,1,200060,12.91,3.65,2026-06-03 20:37:59
stage16_20260603_193453,6,0,200040,13.431,2.029,2026-06-03 20:38:11
stage16_20260603_193453,6,0,200029,9.792,10.43,2026-06-03 20:39:28
stage16_20260603_193453,6,0,200045,8.721,10.126,2026-06-03 20:39:52
stage16_20260603_193453,6,0,200117,7.945,9.72,2026-06-03 20:40:07
stage16_20260603_193453,6,0,200031,9.27,11.985,2026-06-03 20:40:29
stage16_20260603_193453,6,1,200121,10.857,2.281,2026-06-03 20:41:28
stage16_20260603_193453,6,0,200079,8.002,12.724,2026-06-03 20:41:34
stage16_20260603_193453,6,1,200056,10.229,1.732,2026-06-03 20:41:47
stage16_20260603_193453,6,0,100032,7.044,14.449,2026-06-03 20:41:54
stage16_20260603_193453,6,1,200024,8.959,3.024,2026-06-03 20:42:10
stage16_20260603_193453,6,0,100031,5.625,14.256,2026-06-03 20:42:17
stage16_20260603_193453,6,1,200025,9.809,3.784,2026-06-03 20:42:34
stage16_20260603_193453,6,1,200027,9.36,5.683,2026-06-03 20:42:53
stage16_20260603_193453,6,0,100012,2.978,11.572,2026-06-03 20:43:26
stage16_20260603_193453,6,0,200034,11.36,11.662,2026-06-03 20:43:48
stage16_20260603_193453,6,1,100026,6.578,5.621,2026-06-03 20:44:03
stage16_20260603_193453,6,0,200044,13.156,14.021,2026-06-03 20:44:14
stage16_20260603_193453,7,1,200023,7.763,0.538,2026-06-03 20:59:56
stage16_20260603_193453,7,0,200054,8.437,1.784,2026-06-03 20:59:59
stage16_20260603_193453,7,1,100041,7.153,1.471,2026-06-03 21:00:11
stage16_20260603_193453,7,0,200056,10.229,1.732,2026-06-03 21:00:20
stage16_20260603_193453,7,1,200020,7.612,2.122,2026-06-03 21:00:28
stage16_20260603_193453,7,0,200121,10.859,2.254,2026-06-03 21:00:45
stage16_20260603_193453,7,1,100080,6.271,2.721,2026-06-03 21:00:55
stage16_20260603_193453,7,0,200025,9.803,3.783,2026-06-03 21:01:09
stage16_20260603_193453,7,0,100037,7.462,4.363,2026-06-03 21:01:33
stage16_20260603_193453,7,1,100097,4.314,3.594,2026-06-03 21:01:55
stage16_20260603_193453,7,0,100024,6.454,4.489,2026-06-03 21:01:59
stage16_20260603_193453,7,0,100023,4.925,4.266,2026-06-03 21:02:16
stage16_20260603_193453,7,1,100079,3.216,3.479,2026-06-03 21:02:21
stage16_20260603_193453,7,0,100019,4.403,5.031,2026-06-03 21:02:38
stage16_20260603_193453,7,1,100005,1.316,3.824,2026-06-03 21:02:54
stage16_20260603_193453,7,1,100077,0.795,2.924,2026-06-03 21:03:13
stage16_20260603_193453,7,1,100007,2.221,6.631,2026-06-03 21:03:34
stage16_20260603_193453,7,0,100015,3.146,7.55,2026-06-03 21:03:40
stage16_20260603_193453,7,1,100095,3.552,6.446,2026-06-03 21:03:49
stage16_20260603_193453,7,0,100081,6.179,7.244,2026-06-03 21:03:56
stage16_20260603_193453,7,1,100016,2.89,7.976,2026-06-03 21:04:04
stage16_20260603_193453,7,0,200046,8.849,8.025,2026-06-03 21:04:12
stage16_20260603_193453,7,1,100014,3.488,8.918,2026-06-03 21:04:22
stage16_20260603_193453,7,0,200117,7.951,9.717,2026-06-03 21:04:28
stage16_20260603_193453,7,0,200045,8.721,10.126,2026-06-03 21:04:50
stage16_20260603_193453,7,0,200031,9.274,11.992,2026-06-03 21:05:14
stage16_20260603_193453,7,1,100027,4.552,10.227,2026-06-03 21:05:22
stage16_20260603_193453,7,0,200032,9.597,13.591,2026-06-03 21:06:13
stage16_20260603_193453,7,0,200079,8.002,12.724,2026-06-03 21:06:32
stage16_20260603_193453,7,1,100073,3.04,13.633,2026-06-03 21:06:36
stage16_20260603_193453,7,0,100032,7.044,14.449,2026-06-03 21:06:52
stage16_20260603_193453,7,1,100009,2.248,12.949,2026-06-03 21:06:59
stage16_20260603_193453,7,0,100031,5.635,14.259,2026-06-03 21:07:15
stage16_20260603_193453,7,1,200078,8.211,11.991,2026-06-03 21:07:26
stage16_20260603_193453,7,1,200030,8.784,11.26,2026-06-03 21:07:41
stage16_20260603_193453,7,1,200029,9.792,10.43,2026-06-03 21:08:09
stage16_20260603_193453,7,1,200034,11.358,11.663,2026-06-03 21:08:25
stage16_20260603_193453,7,0,100012,2.978,11.572,2026-06-03 21:08:49
stage16_20260603_193453,7,0,100008,2.222,10.79,2026-06-03 21:09:16
stage16_20260603_193453,7,1,200042,13.347,9.26,2026-06-03 21:09:29
stage16_20260603_193453,7,0,100006,0.688,5.695,2026-06-03 21:09:35
stage16_20260603_193453,7,0,100020,2.814,2.757,2026-06-03 21:09:52
stage16_20260603_193453,7,0,100021,3.49,2.62,2026-06-03 21:10:06
stage16_20260603_193453,7,0,100001,4.139,1.834,2026-06-03 21:10:23
stage16_20260603_193453,7,0,100004,1.16,1.983,2026-06-03 21:10:47
stage16_20260603_193453,7,0,200065,12.678,5.881,2026-06-03 21:15:02
stage16_20260603_193453,7,1,200060,12.916,3.632,2026-06-03 21:15:19
stage16_20260603_193453,7,0,200097,12.862,6.803,2026-06-03 21:15:27
stage16_20260603_193453,7,1,200039,12.157,4.461,2026-06-03 21:15:37
stage16_20260603_193453,7,0,200036,12.091,9.041,2026-06-03 21:15:44
stage16_20260603_193453,7,1,200038,11.465,6.432,2026-06-03 21:15:52
stage16_20260603_193453,7,1,200028,10.315,6.885,2026-06-03 21:16:06
stage16_20260603_193453,7,0,200130,11.398,8.947,2026-06-03 21:16:27
stage16_20260603_193453,7,1,200134,9.57,8.081,2026-06-03 21:16:29
stage16_20260603_193453,7,1,200027,9.354,5.682,2026-06-03 21:17:34
stage16_20260603_193453,7,1,200026,9.825,4.788,2026-06-03 21:18:00
stage16_20260603_193453,7,1,200024,8.967,3.026,2026-06-03 21:18:23
stage16_20260603_193453,7,1,200040,13.431,2.029,2026-06-03 21:19:32
stage16_20260603_193453,7,0,200043,13.426,11.089,2026-06-03 21:19:47
stage16_20260603_193453,7,0,200100,13.65,12.235,2026-06-03 21:20:06
stage16_20260603_193453,7,0,200035,12.228,11.176,2026-06-03 21:20:25
stage16_20260603_193453,7,0,200033,11.507,13.745,2026-06-03 21:20:44
stage16_20260603_193453,7,1,200037,12.267,7.566,2026-06-03 21:21:02
stage16_20260603_193453,7,0,200044,13.156,14.021,2026-06-03 21:21:11
stage16_20260603_193453,7,1,100026,6.59,5.623,2026-06-03 21:21:29
stage16_20260603_193453,7,1,200085,8.647,13.946,2026-06-03 21:21:53
