run_id,day,drone_id,flower_id,x,y,pollinated_at
stage16_20260604_151953,4,1,200030,10.177,1.461,2026-06-04 15:38:51
stage16_20260604_151953,4,0,200028,9.826,4.77,2026-06-04 15:38:55
stage16_20260604_151953,4,0,200031,12.017,4.494,2026-06-04 15:39:15
stage16_20260604_151953,4,1,200017,13.831,4.492,2026-06-04 15:39:19
stage16_20260604_151953,4,0,200014,12.259,7.572,2026-06-04 15:39:42
stage16_20260604_151953,4,1,200008,12.953,6.833,2026-06-04 15:39:47
stage16_20260604_151953,4,0,200035,13.273,9.178,2026-06-04 15:40:02
stage16_20260604_151953,4,1,200016,13.208,10.945,2026-06-04 15:40:08
stage16_20260604_151953,4,1,200015,12.068,11.259,2026-06-04 15:40:26
stage16_20260604_151953,4,0,200032,11.373,11.741,2026-06-04 15:40:38
stage16_20260604_151953,4,1,200027,9.8,10.57,2026-06-04 15:40:53
stage16_20260604_151953,4,0,200002,8.965,11.17,2026-06-04 15:40:54
stage16_20260604_151953,4,0,200012,8.17,12.93,2026-06-04 15:41:12
stage16_20260604_151953,4,1,200006,8.209,11.985,2026-06-04 15:41:18
stage16_20260604_151953,4,0,200001,9.636,13.591,2026-06-04 15:41:27
stage16_20260604_151953,4,1,200013,8.657,14.043,2026-06-04 15:41:38
stage16_20260604_151953,4,0,200034,13.186,14.032,2026-06-04 15:41:54
stage16_20260604_151953,4,1,200033,11.517,13.729,2026-06-04 15:41:57
stage16_20260604_151953,4,0,200003,10.1,7.013,2026-06-04 15:42:14
stage16_20260604_151953,4,1,200026,8.163,6.547,2026-06-04 15:42:23
stage16_20260604_151953,4,0,100005,4.508,10.199,2026-06-04 15:42:31
stage16_20260604_151953,4,1,100004,5.058,4.047,2026-06-04 15:42:40
stage16_20260604_151953,4,0,100002,3.307,9.719,2026-06-04 15:42:45
stage16_20260604_151953,4,1,100003,4.375,5.042,2026-06-04 15:43:01
stage16_20260604_151953,4,0,100028,3.744,8.7,2026-06-04 15:43:03
stage16_20260604_151953,4,1,100024,2.284,6.615,2026-06-04 15:43:22
stage16_20260604_151953,4,0,100025,2.256,10.787,2026-06-04 15:43:32
stage16_20260604_151953,4,1,100014,3.0,7.814,2026-06-04 15:43:38
stage16_20260604_151953,4,0,100026,2.289,12.954,2026-06-04 15:43:57
stage16_20260604_151953,4,1,100023,1.302,3.805,2026-06-04 15:43:59
stage16_20260604_151953,4,1,100012,2.583,2.6,2026-06-04 15:44:14
stage16_20260604_151953,4,0,100027,2.746,13.727,2026-06-04 15:44:24
stage16_20260604_151953,4,1,100029,3.685,2.481,2026-06-04 15:44:28
stage16_20260604_151953,4,0,100013,0.713,5.517,2026-06-04 15:44:45
